journal	paper	subject	category	author	url	size_in_kb	year	ju_url
IJHS-46-2011-Issue-4	Book Review: Jagdish N Sinha: Science, War and Imperialism: India in the Second World War	General	Other	 Mahendra Prasad Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_6_Bookreview.pdf	18.0		
IJHS-46-2011-Issue-4	Project Report: Evolution of Ayurvedic Ophthalmology in Ancient and Medieval India: A Critical Study	Medicine	Indic	 Vijaya Jayant Deshpande	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_7_VJDeshpande.pdf	33.0		
IJHS-46-2011-Issue-4	Project Report: Catalogue of Forge welded iron Cannons in Western Maharashtra	Metallurgy	Indic	 P P Deshpande, Sachin Joshi and Shivendra Kadgaonkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_8_PPDeshpande.pdf	427.0		
IJHS-46-2011-Issue-4	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_9_News.pdf	52.0		
IJHS-46-2011-Issue-4	Supplement: Kuttakarasiromani of Devaraja-Sanskrit Text with Eng. tr, Notes and Appendices	Math	Indic	 Takao Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_10_Supplement.pdf	47.0		
IJHS-46-2011-Issue-4	Cumulative Index	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_12_Cumulativeindex.pdf	28.0		
IJHS-46-2011-Issue-4	Annual Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol46_4_13_Annualcontent.pdf	19.0		
IJHS-47-2012-Issue-1	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_0_Contents.pdf	10.0		
IJHS-47-2012-Issue-1	Ancient Chinese People's Knowledge of Macrofungi during the Period from 220 AD to 589 AD	Biology	Fareast	 Lu Di	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_1_LDi.pdf	2223.0		
IJHS-47-2012-Issue-1	Bilva in Indian Tradition	Biology	Indic	 Dhananjay Vasudeo Dwivedi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_2_DVDwivedi.pdf	107.0		
IJHS-47-2012-Issue-1	The Gurmukhi Astrolabe of the Maharaja of Patiala	Astronomy	Indic	 Sreeramula Rajeswara Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_3_SRSarma.pdf	2045.0		
IJHS-47-2012-Issue-1	Role of Scientists in Colonial Bengal	Other	Indic	 Jagdish N Sinha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_4_JNSinha.pdf	36.0		
IJHS-47-2012-Issue-1	Historical Notes: Swami Vivekananda's Thoughts on Science and Religion	Philosophy	Indic	 Sisir K Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_5_SKMajumdar.pdf	14.0		
IJHS-47-2012-Issue-1	Historical Notes: Commissions and Committees on Technical Education in Independent India: An Appraisal	Other	Indic	 Samir Kumar Saha and Sangita Ghosh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_6_SKSaha.pdf	68.0		
IJHS-47-2012-Issue-1	Book Review	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_7_Bookreview.pdf	21.0		
IJHS-47-2012-Issue-1	Project Reports: History of the Ordnance Establishments of British India: 1700-1947	Other	Indic	 Kaushik Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_8_KRoy.pdf	31.0		
IJHS-47-2012-Issue-1	Project Reports: Documentation of Cannons of Eastern India	Metallurgy	Indic	 Pranab K Chattopadhyay	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_9_PKChattopadhyay.pdf	529.0		
IJHS-47-2012-Issue-1	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_10_News.pdf	60.0		
IJHS-47-2012-Issue-1	Supplement	Other	Indic	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_12_Supplement_cover.pdf	64.0		
IJHS-47-2012-Issue-1	Announcement	Other	Indic	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_14_Announcement.pdf	14.0		
IJHS-47-2012-Issue-2	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_0_Contents.pdf	12.0		
IJHS-47-2012-Issue-2	Prevention of Cancer: Evolution of Concepts and Strategies	Medicine	Western	 Sukta Das	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_1_Sdas.pdf	50.0		
IJHS-47-2012-Issue-2	Utilization of Borax In The PharmaceuticoTherapeutics of Ayurveda in India	Medicine	Indic	 Naveena Kodlady and B J Patgiri	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_2_NKodlady.pdf	114.0		
IJHS-47-2012-Issue-2	Smallpox in Nineteenth Century Bengal	Medicine	Indic	 Arabinda Samanta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_3_ASamanta.pdf	103.0		
IJHS-47-2012-Issue-2	Colonialism and Green Science: History of Colonial Scientific Forestry in South India 1820-1920	Agriculture	Indic	 V M Ravi Kumar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_4_VMRavikumar.pdf	48.0		
IJHS-47-2012-Issue-2	Silting and Ancient Sea-Ports of the Tamil Country	Other	Indic	 Jean Deloche	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_5_JDeloche.pdf	193.0		
IJHS-47-2012-Issue-2	Historical Notes: Asymmetrical Vedis In Sulbasutras	Math	Indic	 B S Shylaja	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_6_BSShylaja.pdf	173.0		
IJHS-47-2012-Issue-2	Historical Notes: Patient-Centered Therapy of Ayurveda: Approaches and Applications	Medicine	Indic	 Vaidyaratnam R Raghavan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_7_VRRaghvan.pdf	32.0		
IJHS-47-2012-Issue-2	Historical Notes: International Chemistry Year: Centenary of Marie Curie's Second Nobel Laurel 1911	Other	Western	 Sisir K Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_8_SKMajumdar.pdf	16.0		
IJHS-47-2012-Issue-2	Book Review	General	Other	 Anil Narayanan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_9_Bookreview.pdf	33.0		
IJHS-47-2012-Issue-2	Project Reports: Calcuttan Science 1784-1930 and the Awakening in India	Other	Indic	 Arun Kumar Biswas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_10_AKBiswas.pdf	26.0		
IJHS-47-2012-Issue-2	Project Reports: Science and Nationalism In Bengal 1876-1947: Asutosh Mookerjee and Mathematics	Math	Indic	 Chittabrata Palit	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_11_CPalit.pdf	22.0		
IJHS-47-2012-Issue-2	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_12_News.pdf	29.0		
IJHS-47-2012-Issue-3	The Violin and the Genesis of the Bose Institute in Calcutta	Music	Indic	 Probir K Bondyopadhyay and Lily Banerjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_3_4_PKBandyopadhyay.pdf	8639.0		
IJHS-47-2012-Issue-4	Editorial	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_0_Editorial.pdf	17.0		
IJHS-47-2012-Issue-4	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_1_Contents.pdf	8.0		
IJHS-47-2012-Issue-4	Accounts of Pathogenic Organisms in the Early Texts of Ayurveda	Medicine	Indic	 P Ram Manohar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_2_PRamManohar.pdf	247.0		
IJHS-47-2012-Issue-4	Significance of Asakrt-Karma in Finding Manda-Karna	MindSciences	Indic	 Deepak P Kaundinya's;K Ramasubramanian and M S Sriram	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_3_DPKaundinya.pdf	293.0		
IJHS-47-2012-Issue-4	Folding Method of Narayana Pandita for the Construction of Samagarbha and Visama Magic Squares	Math	Indic	 Raja Sridharan and M D Srinivas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_4_RSridhan.pdf	1002.0		
IJHS-47-2012-Issue-4	Narayana Pandita's Enumeration of Combinations and Associated Representation of Numbers as Sums of Binomial Coefficients	Math	Indic	 Raja Sridharan's;R Sridharan and M D Srinivas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_5_RSridhan.pdf	414.0		
IJHS-47-2012-Issue-4	Narayana's Treatment of Varga-Prakrti	Math	Indic	 Amartya Kumar Dutta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_6_ADutta.pdf	312.0		
IJHS-47-2012-Issue-4	Madhava- A Great Kerala Mathematician of Medieval Times	Math	Indic	 A K BAG	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_7_AKBag.pdf	113.0		
IJHS-47-2012-Issue-4	Venvaroha from a Modern Perspective	Math	Indic	 S Madhavan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_8_SMadhavan.pdf	215.0		
IJHS-47-2012-Issue-4	Relation between the Arc and the Rsine in Tantrasangraha and other Kerala Works	Math	Indic	 M S Sriram's;K Ramasubramanian and R Venketeswara Pai	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_9_MSSriram.pdf	184.0		
IJHS-47-2012-Issue-4	Sines and Interpolation in India	Math	Indic	 V Madhukar Mallayya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_10_Malaya.pdf	963.0		
IJHS-47-2012-Issue-4	Birth of Calculus with Special Reference to Yuktibhasa	Math	Indic	 PP Divakaran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_11_PPDivakaran.pdf	422.0		
IJHS-47-2012-Issue-4	Books Received	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_12_Booksreceived.pdf	17.0		
IJHS-47-2012-Issue-4	Cumulative Index	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_13_Cumulativeindex.pdf	35.0		
IJHS-47-2012-Issue-4	Annual Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_14_Annualcontent.pdf	24.0		
IJHS-48-2013-Issue-1	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_0_Contents.pdf	12.0		
IJHS-48-2013-Issue-1	Two Millennia of the Sea-bourne metals trade with India	Metallurgy	Indic	 Paul T. Craddock	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_1_PTCraddock.pdf	1053.0		
IJHS-48-2013-Issue-1	Travel Accounts and the Eighteenth Century: Indian Medicine and Surgery through travelling gaze	Medicine	Indic	 Jayanta Bhattacharya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_2_JBhattacharya.pdf	58.0		
IJHS-48-2013-Issue-1	Raman Krishnan and the IACS Episodes of the 1930's	Other	Indic	 Arun Kumar Biswas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_3_AKBiswas.pdf	231.0		
IJHS-48-2013-Issue-1	Belated Nobel Prize for Max Born FRS	Other	Western	 Rajinder Singh and Falk Riess	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_4_Rsingh.pdf	68.0		
IJHS-48-2013-Issue-1	Historical Notes: A Glimpse of Some Results of Ramanujan	Math	Indic	 Satyabachi Sar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_5_Ssar.pdf	43.0		
IJHS-48-2013-Issue-1	Har Gobind Khorana (1922-2011)-  A Pioneer Nobel Laureate in Molecular Biology	Biology	Other	 Parul Chakarbarti	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_6_Pchakrabarti.pdf	20.0		
IJHS-48-2013-Issue-1	Book Review	General	Other	 Madhvendra Narayan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_7_Bookreview.pdf	23.0		
IJHS-48-2013-Issue-1	Project Reports: Indigenous Techniques of Weaving in Silk Industries: A Study in the context of Eastern Uttar Pradesh	Other	Indic	 Adya Prasad Pandey	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_8_APPandey.pdf	20.0		
IJHS-48-2013-Issue-1	Project Reports: Indigenous Knowledge System of the Fishermen of Sunderbans  in West Bengal and their Approaches to Health Sanitation and Climate	Other	Indic	 Mahua Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_9_Msarkar.pdf	32.0		
IJHS-48-2013-Issue-1	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_10_News.pdf	22.0		
IJHS-48-2013-Issue-1	Supplement	Other	Other	 Takao Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_12_Supplement.pdf	278.0		
IJHS-48-2013-Issue-1	Form IV	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_13_Form%20IV.pdf	10.0		
IJHS-48-2013-Issue-2	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_0_Contents.pdf	13.0		
IJHS-48-2013-Issue-2	Sesamum indicum (Sesame or Til): Seeds and oil - An Historical and Scientific evaluation from Indian perspective	Agriculture	Indic	 N C Shah	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_1_NCShah.pdf	749.0		
IJHS-48-2013-Issue-2	Ophthalmic Ideas in Ancient India	Medicine	Indic	 Vijaya J Deshpande	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_2_VDeshpande.pdf	184.0		
IJHS-48-2013-Issue-2	Water Supply Systems of the Senji (Gingee) Fort in South India(16-18th century)	Other	Indic	 Jean Deloche	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_3_JDeloche.pdf	2014.0		
IJHS-48-2013-Issue-2	The Muslim Community response to the Scientific Awakening in the Nineteenth Century India	Culture	Indic	 Arun Kumar Biswas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_4_AKBiswas.pdf	64.0		
IJHS-48-2013-Issue-2	Chemistry of Resinous gums, Dyes, Alkaloids, and Active principles - Contributions of Pelletier and others in the Nineteenth Century	Medicine	Western	 Jaime Wisniak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_5_JWisniak.pdf	134.0		
IJHS-48-2013-Issue-2	Historical Notes: Daksinagni in Sulbasutras - An Astronomical Interpretation	Astronomy	Indic	 B S Shylaja	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_6_BSShylaja.pdf	86.0		
IJHS-48-2013-Issue-2	Historical Notes: Summation of Convergent Geometric Series and the Concept of approachable Sunya	Math	Indic	 K B Basant and Satyananda Panda	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_7_KBBasant.pdf	668.0		
IJHS-48-2013-Issue-2	Correspondences	Other	Other	 Correspondences	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_8_Correspondence.pdf	19.0		
IJHS-48-2013-Issue-2	Book Review	General	Other	 Arun Kumar Biswas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_9_BookReview.pdf	18.0		
IJHS-48-2013-Issue-2	"""Project Reports: An Ethno-technological Study of Iron Working around Sonbhadra region"""	Metallurgy	Indic	 Vibha Tripathi and Prabhakar Upadhyay	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_10_VTripathi.pdf	95.0		
IJHS-48-2013-Issue-2	Project Reports: Pioneer Mathematicians and their role in Calcutta University during the Nineteenth and Twentieth Century	Math	Indic	 Mala Bhattacharjee, Purabi Mukherji and Nandita Mallik	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_11_MBhattacharjee.pdf	34.0		
IJHS-48-2013-Issue-2	NEWS	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_12_News.pdf	25.0		
IJHS-48-2013-Issue-2	Supplement	Other	Other	 Takao Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_13_Supplement_inner.pdf	60.0		
IJHS-48-2013-Issue-3	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_0_Contents.pdf	16.0		
IJHS-48-2013-Issue-3	The Lunar Model in Ancient Indian Astronomy	Astronomy	Indic	 Anil Narayanan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_1_ANarayanan.pdf	1467.0		
IJHS-48-2013-Issue-3	Purification and Detoxification procedures for metal Tamra in Medieval Indian Medicine	Medicine	Indic	 C Y Jagtap, B J Patgiri and P K Prajapati	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_2_CYJagtap.pdf	96.0		
IJHS-48-2013-Issue-3	Did Ibn Sina observe the transit of Venus 1032 AD?	Astronomy	Arabic	 R C Kapoor	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_3_RCKapoor.pdf	306.0		
IJHS-48-2013-Issue-3	Bengali Entrepreneurs and Western Technology in the nineteenth century: A Social Perspective	Culture	Indic	 Suvobrata Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_4_SSarkar.pdf	1114.0		
IJHS-48-2013-Issue-3	Historical notes: Symbiotic relation between Geology and Botany- Pramatha Nath Bose and Girish Chandra Bose	Biology	Indic	 Chittabrata Palit	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_5_CPalit.pdf	25.0		
IJHS-48-2013-Issue-3	History and Philosophy of Quantum Physics : An Overview	Philosophy	Western	 Sisir K Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_6_SKMajumdar.pdf	26.0		
IJHS-48-2013-Issue-3	Correspondence	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_7_Correspondence.pdf	9.0		
IJHS-48-2013-Issue-3	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_8_Bookreview.pdf	44.0		
IJHS-48-2013-Issue-3	Project Reports: Brahmasiddhanta in Sakalyasamhita-Text, English Translation and Commentary	Math	Indic	 Somenath Chatterjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_9_Project%20Reports.pdf	47.0		
IJHS-48-2013-Issue-3	Communicable Diseases and Germ Theory in Colonial India - An Assessment	Medicine	Indic	 Srabani Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_10_SSen.pdf	47.0		
IJHS-48-2013-Issue-3	NEWS	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_11_News.pdf	134.0		
IJHS-48-2013-Issue-3	Supplement:Ganitamanjari of Ganesa	Math	Indic	 Takao Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_12_Supplement_cover.pdf	60.0		
IJHS-48-2013-Issue-3	Supplement: Ganitamanjari of Ganesa	Math	Indic	 Takao Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_13_Supplement_text.pdf	1010.0		
IJHS-48-2013-Issue-4	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_0_Contents.pdf	87.0		
IJHS-48-2013-Issue-4	Genesis and Early Evolution of Decimal Enumeration: Evidence from Number Names in Rigveda	Math	Indic	 Bhagyashree Bavare and P P Divakaran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_1_BBaware.pdf	284.0		
IJHS-48-2013-Issue-4	Kapa-la Yantra at Sawai Jai Singh's Jaipur Observatory	Astronomy	Indic	 Virendra N sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_2_VNSharma.pdf	588.0		
IJHS-48-2013-Issue-4	The Udayagiri Lion Pillar and its Astronomical Significance in Ancient India	Astronomy	Indic	 Anand M Sharan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_3_%20AMSharan.pdf	3232.0		
IJHS-48-2013-Issue-4	A Glimpse of the Garo Tangible Medicine: The Ruga-Garo Picture	Medicine	Indic	 Pratibha Mandal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_4_PMandal.pdf	284.0		
IJHS-48-2013-Issue-4	Prevention of Diabetes- A Historical Note	Medicine	Indic	 Sukta Das	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_5_SuktaDas.pdf	148.0		
IJHS-48-2013-Issue-4	M Rangacharya and his Century Old Translation of the Ganita Sarasangraha	Math	Indic	 R C Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_6_%20RCGupta.pdf	151.0		
IJHS-48-2013-Issue-4	Correspondence: The Lunar Model in Ancient Indian Astronomy	Astronomy	Indic	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_7_Correspondence.pdf	98.0		
IJHS-48-2013-Issue-4	Book Review	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_8_Book%20Review.pdf	108.0		
IJHS-48-2013-Issue-4	Indian Medicine through Travellers' Accounts, with emphasis on Anatomical Knowledge: 17-19th Century	Medicine	Indic	 Jayanta Bhattacharya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_9_Project%20Report_%20Jbhattacharyya.pdf	178.0		
IJHS-48-2013-Issue-4	Growth of Scientific Socities in India (1784-1947)	Culture	Indic	 B K Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_10_ProjectReport_%20BKSen.pdf	169.0		
IJHS-48-2013-Issue-4	News	General	Other	 S M Razaullah Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_11_%20News.pdf	155.0		
