म०,सू०,मं०,अष्ट०,अ०,व०,Mantra
6,60,14,4,8,,आ नो॒ गव्ये॑भि॒रश्व्यै॑र्वस॒व्यै॒३॒॑रुप॑ गच्छतम् । सखा॑यौ दे॒वौ स॒ख्याय॑ श॒म्भुवे॑न्द्रा॒ग्नी ता ह॑वामहे ॥
6,60,15,4,8,,इन्द्रा॑ग्नी शृणु॒तं हवं॒ यज॑मानस्य सुन्व॒तः । वी॒तं ह॒व्यान्या ग॑तं॒ पिब॑तं सो॒म्यं मधु॑ ॥
6,61,1,4,8,,इ॒यम॑ददाद्रभ॒समृ॑ण॒च्युतं॒ दिवो॑दासं वध्र्य॒श्वाय॑ दा॒शुषे॑ । या शश्व॑न्तमाच॒खादा॑व॒सं प॒णिं ता ते॑ दा॒त्राणि॑ तवि॒षा स॑रस्वति ॥
6,61,2,4,8,,इ॒यं शुष्मे॑भिर्बिस॒खा इ॑वारुज॒त्सानु॑ गिरी॒णां त॑वि॒षेभि॑रू॒र्मिभि॑ः । पा॒रा॒व॒त॒घ्नीमव॑से सुवृ॒क्तिभि॒ः सर॑स्वती॒मा वि॑वासेम धी॒तिभि॑ः ॥
6,61,3,4,8,,सर॑स्वति देव॒निदो॒ नि ब॑र्हय प्र॒जां विश्व॑स्य॒ बृस॑यस्य मा॒यिन॑ः । उ॒त क्षि॒तिभ्यो॒ऽवनी॑रविन्दो वि॒षमे॑भ्यो अस्रवो वाजिनीवति ॥
6,61,4,4,8,,प्र णो॑ दे॒वी सर॑स्वती॒ वाजे॑भिर्वा॒जिनी॑वती । धी॒नाम॑वि॒त्र्य॑वतु ॥
6,61,5,4,8,,यस्त्वा॑ देवि सरस्वत्युपब्रू॒ते धने॑ हि॒ते । इन्द्रं॒ न वृ॑त्र॒तूर्ये॑ ॥
6,61,6,4,8,,त्वं दे॑वि सरस्व॒त्यवा॒ वाजे॑षु वाजिनि । रदा॑ पू॒षेव॑ नः स॒निम् ॥
6,61,7,4,8,,उ॒त स्या न॒ः सर॑स्वती घो॒रा हिर॑ण्यवर्तनिः । वृ॒त्र॒घ्नी व॑ष्टि सुष्टु॒तिम् ॥
6,61,8,4,8,,यस्या॑ अन॒न्तो अह्रु॑तस्त्वे॒षश्च॑रि॒ष्णुर॑र्ण॒वः । अम॒श्चर॑ति॒ रोरु॑वत् ॥
6,61,9,4,8,,सा नो॒ विश्वा॒ अति॒ द्विष॒ः स्वसॄ॑र॒न्या ऋ॒ताव॑री । अत॒न्नहे॑व॒ सूर्य॑ः ॥
6,61,10,4,8,,उ॒त न॑ः प्रि॒या प्रि॒यासु॑ स॒प्तस्व॑सा॒ सुजु॑ष्टा । सर॑स्वती॒ स्तोम्या॑ भूत् ॥
6,61,11,4,8,,आ॒प॒प्रुषी॒ पार्थि॑वान्यु॒रु रजो॑ अ॒न्तरि॑क्षम् । सर॑स्वती नि॒दस्पा॑तु ॥
6,61,12,4,8,,त्रि॒ष॒धस्था॑ स॒प्तधा॑तु॒ः पञ्च॑ जा॒ता व॒र्धय॑न्ती । वाजे॑वाजे॒ हव्या॑ भूत् ॥
6,61,13,4,8,,प्र या म॑हि॒म्ना म॒हिना॑सु॒ चेकि॑ते द्यु॒म्नेभि॑र॒न्या अ॒पसा॑म॒पस्त॑मा । रथ॑ इव बृह॒ती वि॒भ्वने॑ कृ॒तोप॒स्तुत्या॑ चिकि॒तुषा॒ सर॑स्वती ॥
6,61,14,4,8,30,सर॑स्वत्य॒भि नो॑ नेषि॒ वस्यो॒ माप॑ स्फरी॒ः पय॑सा॒ मा न॒ आ ध॑क् । जु॒षस्व॑ नः स॒ख्या वे॒श्या॑ च॒ मा त्वत्क्षेत्रा॒ण्यर॑णानि गन्म ॥
6,62,1,5,1,1,स्तु॒षे नरा॑ दि॒वो अ॒स्य प्र॒सन्ता॒श्विना॑ हुवे॒ जर॑माणो अ॒र्कैः । या स॒द्य उ॒स्रा व्युषि॒ ज्मो अन्ता॒न्युयू॑षत॒ः पर्यु॒रू वरां॑सि ॥
6,62,2,5,1,1,ता य॒ज्ञमा शुचि॑भिश्चक्रमा॒णा रथ॑स्य भा॒नुं रु॑रुचू॒ रजो॑भिः । पु॒रू वरां॒स्यमि॑ता॒ मिमा॑ना॒पो धन्वा॒न्यति॑ याथो॒ अज्रा॑न् ॥
6,62,3,5,1,1,ता ह॒ त्यद्व॒र्तिर्यदर॑ध्रमुग्रे॒त्था धिय॑ ऊहथु॒ः शश्व॒दश्वै॑ः । मनो॑जवेभिरिषि॒रैः श॒यध्यै॒ परि॒ व्यथि॑र्दा॒शुषो॒ मर्त्य॑स्य ॥
6,62,4,5,1,1,ता नव्य॑सो॒ जर॑माणस्य॒ मन्मोप॑ भूषतो युयुजा॒नस॑प्ती । शुभं॒ पृक्ष॒मिष॒मूर्जं॒ वह॑न्ता॒ होता॑ यक्षत्प्र॒त्नो अ॒ध्रुग्युवा॑ना ॥
6,62,5,5,1,1,ता व॒ल्गू द॒स्रा पु॑रु॒शाक॑तमा प्र॒त्ना नव्य॑सा॒ वच॒सा वि॑वासे । या शंस॑ते स्तुव॒ते शम्भ॑विष्ठा बभू॒वतु॑र्गृण॒ते चि॒त्ररा॑ती ॥
6,62,6,5,1,2,ता भु॒ज्युं विभि॑र॒द्भ्यः स॑मु॒द्रात्तुग्र॑स्य सू॒नुमू॑हथू॒ रजो॑भिः । अ॒रे॒णुभि॒र्योज॑नेभिर्भु॒जन्ता॑ पत॒त्रिभि॒रर्ण॑सो॒ निरु॒पस्था॑त् ॥
6,62,7,5,1,2,वि ज॒युषा॑ रथ्या यात॒मद्रिं॑ श्रु॒तं हवं॑ वृषणा वध्रिम॒त्याः । द॒श॒स्यन्ता॑ श॒यवे॑ पिप्यथु॒र्गामिति॑ च्यवाना सुम॒तिं भु॑रण्यू ॥
6,62,8,5,1,2,यद्रो॑दसी प्र॒दिवो॒ अस्ति॒ भूमा॒ हेळो॑ दे॒वाना॑मु॒त म॑र्त्य॒त्रा । तदा॑दित्या वसवो रुद्रियासो रक्षो॒युजे॒ तपु॑र॒घं द॑धात ॥
6,62,9,5,1,2,य ईं॒ राजा॑नावृतु॒था वि॒दध॒द्रज॑सो मि॒त्रो वरु॑ण॒श्चिके॑तत् । ग॒म्भी॒राय॒ रक्ष॑से हे॒तिम॑स्य॒ द्रोघा॑य चि॒द्वच॑स॒ आन॑वाय ॥
6,62,10,5,1,2,अन्त॑रैश्च॒क्रैस्तन॑याय व॒र्तिर्द्यु॒मता या॑तं नृ॒वता॒ रथे॑न । सनु॑त्येन॒ त्यज॑सा॒ मर्त्य॑स्य वनुष्य॒तामपि॑ शी॒र्षा व॑वृक्तम् ॥
6,62,11,5,1,2,आ प॑र॒माभि॑रु॒त म॑ध्य॒माभि॑र्नि॒युद्भि॑र्यातमव॒माभि॑र॒र्वाक् । दृ॒ळ्हस्य॑ चि॒द्गोम॑तो॒ वि व्र॒जस्य॒ दुरो॑ वर्तं गृण॒ते चि॑त्रराती ॥
6,63,1,5,1,3,क्व१॒॑ त्या व॒ल्गू पु॑रुहू॒ताद्य दू॒तो न स्तोमो॑ऽविद॒न्नम॑स्वान् । आ यो अ॒र्वाङ्नास॑त्या व॒वर्त॒ प्रेष्ठा॒ ह्यस॑थो अस्य॒ मन्म॑न् ॥
6,63,2,5,1,3,अरं॑ मे गन्तं॒ हव॑नाया॒स्मै गृ॑णा॒ना यथा॒ पिबा॑थो॒ अन्ध॑ः । परि॑ ह॒ त्यद्व॒र्तिर्या॑थो रि॒षो न यत्परो॒ नान्त॑रस्तुतु॒र्यात् ॥
6,63,3,5,1,3,अका॑रि वा॒मन्ध॑सो॒ वरी॑म॒न्नस्ता॑रि ब॒र्हिः सु॑प्राय॒णत॑मम् । उ॒त्ता॒नह॑स्तो युव॒युर्व॑व॒न्दा वां॒ नक्ष॑न्तो॒ अद्र॑य आञ्जन् ॥
6,63,4,5,1,3,ऊ॒र्ध्वो वा॑म॒ग्निर॑ध्व॒रेष्व॑स्था॒त्प्र रा॒तिरे॑ति जू॒र्णिनी॑ घृ॒ताची॑ । प्र होता॑ गू॒र्तम॑ना उरा॒णोऽयु॑क्त॒ यो नास॑त्या॒ हवी॑मन् ॥
6,63,5,5,1,3,अधि॑ श्रि॒ये दु॑हि॒ता सूर्य॑स्य॒ रथं॑ तस्थौ पुरुभुजा श॒तोति॑म् । प्र मा॒याभि॑र्मायिना भूत॒मत्र॒ नरा॑ नृतू॒ जनि॑मन्य॒ज्ञिया॑नाम् ॥
6,63,6,5,1,4,यु॒वं श्री॒भिर्द॑र्श॒ताभि॑रा॒भिः शु॒भे पु॒ष्टिमू॑हथुः सू॒र्याया॑ः । प्र वां॒ वयो॒ वपु॒षेऽनु॑ पप्त॒न्नक्ष॒द्वाणी॒ सुष्टु॑ता धिष्ण्या वाम् ॥
6,63,7,5,1,4,आ वां॒ वयोऽश्वा॑सो॒ वहि॑ष्ठा अ॒भि प्रयो॑ नासत्या वहन्तु । प्र वां॒ रथो॒ मनो॑जवा असर्जी॒षः पृ॒क्ष इ॒षिधो॒ अनु॑ पू॒र्वीः ॥
6,63,8,5,1,4,पु॒रु हि वां॑ पुरुभुजा दे॒ष्णं धे॒नुं न॒ इषं॑ पिन्वत॒मस॑क्राम् । स्तुत॑श्च वां माध्वी सुष्टु॒तिश्च॒ रसा॑श्च॒ ये वा॒मनु॑ रा॒तिमग्म॑न् ॥
6,63,9,5,1,4,उ॒त म॑ ऋ॒ज्रे पुर॑यस्य र॒घ्वी सु॑मी॒ळ्हे श॒तं पे॑रु॒के च॑ प॒क्वा । शा॒ण्डो दा॑द्धिर॒णिन॒ः स्मद्दि॑ष्टी॒न्दश॑ व॒शासो॑ अभि॒षाच॑ ऋ॒ष्वान् ॥
6,63,10,5,1,4,सं वां॑ श॒ता ना॑सत्या स॒हस्राश्वा॑नां पुरु॒पन्था॑ गि॒रे दा॑त् । भ॒रद्वा॑जाय वीर॒ नू गि॒रे दा॑द्ध॒ता रक्षां॑सि पुरुदंससा स्युः ॥
6,63,11,5,1,4,आ वां॑ सु॒म्ने वरि॑मन्सू॒रिभि॑ः ष्याम् ॥
